Burda da öylemi yoksa kiloyla mı ?	tr-forum:00000222:S023
İspanyol oyuncu maç başına 5.5 sayı 4.5 asist 2.2 ribaund ortalamalarıyla mücadele ederek sezonu noktalamıştır.	http://tr.wikipedia.org/wiki/Jos%C3%A9_Calder%C3%B3n:S038
Nero, Seneca'nın da desteği ile annesinin kişisel ilişkilerine karışmasına engel oldu.	http://tr.wikipedia.org/wiki/Neron:S067
Akon daha sonra Interscope Geffen A&M Başkanı ve CEO'su Jimmy Iovine'i, Gaga'yla aynı anda kendi şirketi Kon Live'da kalması şartıyla ortak sözleşme imzalaması için ikna etti.	http://tr.wikipedia.org/wiki/Lady_Gaga:S067
Köyün yerleşimi oldukça engebeli bir bölge özerinde yer almaktadır.	http://tr.wikipedia.org/wiki/Ye%C5%9Filyayla,_%C3%87elikhan:S101
Haritayı alan Gaines ve Hallows, Hawkins'in bir falez denize atlayarak ellerinden kurtulasına engel olamazlar.	http://tr.wikipedia.org/wiki/Define_Adas%C4%B1na_D%C3%B6n%C3%BC%C5%9F:S073
Lenin'e göre kültür siyasi amaçlara 'yardımcı' idi, ancak Gramsci için iktidarın temeliydi ve ilk olarak kültürel egemenlik elde edilmeliydi.	http://tr.wikipedia.org/wiki/Antonio_Gramsci:S100
FAT16 sisteminde açılıştaki primary partisyona ait root dizini, FAT tablosu ve boot sektörü Cluster içinde yer almazlar ve sayısı belli olan sıralı sektörlerde tutulurlar.	http://tr.wikipedia.org/wiki/Sabit_disk:S087
Riley, Schenectady, New York'da Linton High School'da Walt Przybylo, Bill Rapavy ve Ed Catino gibi koçların yönetiminde basketbol oynadı.	http://tr.wikipedia.org/wiki/Pat_Riley:S013
Ve sonradan Avrupa ve Kuzey Amerika'da gösterime girdi.	http://tr.wikipedia.org/wiki/Akira_Kurosava:S014
Komatsubara hareketin maksadının tamamlandığını düşünerek Azuma müfrezesinin geri dönüşünü emretti.	http://tr.wikipedia.org/wiki/Halhin_Gol_Muharebesi:S017
Köyün en kalabalık sülalesi olan Adam oğullarının atası Adam İsmail, Hacı Veli'nin kızı ile evlenmiştir.	http://tr.wikipedia.org/wiki/Balk%C4%B1ca,_Tavas:S046
Eyalet bugünki güney sınırlarına 5 Mayıs 1866'da Arizona bölgesinin Pah-Ute ilçesinin bir kısmını dahil ederek ulaşmıştır.	http://tr.wikipedia.org/wiki/Nevada:S060
Anarko sendikalistler ise anarko komünist toplumu, kendi amaçlarıyla uyumlu bir hedef kabul ederler; örneğin, İspanyol CNT, Isaac Puente'nin 1932 tarihli El Comunismo Libertario adlı eserini devrim sonrası toplum için manifestoları olarak kabul ettiler.	http://tr.wikipedia.org/wiki/Anar%C5%9Fizm:S087
Abdülhamit tarafından İngiltere'de Messrs Immisch & Co şirketine 1888 yılında sipariş edildi.	http://tr.wikipedia.org/wiki/Elektrikli_otomobil:S033
Bunlardan biri buğday tânesi efsânesidir.	http://tr.wikipedia.org/wiki/Satran%C3%A7:S017
Birçok güneş sistemi, diğer bir veya birden fazla sisteme yıldızgeçitleri ile bağlıdır.	http://tr.wikipedia.org/wiki/EVE_Online:S005
Bu durum hücre ve doku zedelenmesine yol açar.	http://tr.wikipedia.org/wiki/Yan%C4%B1k:S088
Cole'un ilk ciddi şarkıcılık deneyimi,1943 yılında kendisine ait bir şarkısı olan ``Straighten Up and Fly Right'' ın kaydedilmesi ile göze çarpar.	http://tr.wikipedia.org/wiki/Nat_King_Cole:S081
Bulgaristan'da Meriç Vadisi'nde yer alan Zlato Pole Koruma Alanı, tehlike altındaki birçok tür için bir vaha özelliği gösterir.	http://tr.wikipedia.org/wiki/Balkanlar:S082
17 Haziran tarihinde İtalya Basketbol Ligi play-off çeyrek final maçında Olimpia Milano ile oynanan karşılaşmada 31 dakikada attığı 25 sayıyla kariyer rekorunu egale etmiş takımına maçı 84-73 kazandıran isim oldu.	http://tr.wikipedia.org/wiki/Bo_McCalebb:S053
Bugün İnegöl sınırları içinde her milletden onbinlerce insan yaşamaktadır.	http://tr.wikipedia.org/wiki/%C4%B0neg%C3%B6l:S078
Diğer normal dağılımlar basit bir dönüşüm ile standart normal dağılıma dönüştürülüp bu tablolardan biri kullanılabilir.	http://tr.wikipedia.org/wiki/Normal_da%C4%9F%C4%B1l%C4%B1m:S089
İsviçre (Almanca: Schweiz (ˈʃvaɪts); Fransızca: Suisse (sɥis); İtalyanca: Svizzera (ˈzvit͡sːera); Romanşça: Svizra), resmî adıyla İsviçre Konfederasyonu (Latince: Confoederatio Helvetica, CH kısaltması buradan gelir), federal otoritelerin merkezi Bern ile birlikte 26 kantondan oluşan federal cumhuriyet.	http://tr.wikipedia.org/wiki/%C4%B0svi%C3%A7re:S002
İnsandan Vampire Değişim 4 yıl alır, bu sürede ``çaylak'' olarak adlandırılan gençler ``Gece Evi'' adlı yatılı okullardan birine geçmek zorundadır.	http://tr.wikipedia.org/wiki/Gece_Evi:S015
Çoğu proleter solcunun tuvallere gerçekleşmemiş politik ideallerini koyma hareketini algılayan Kurosava, resme karşı heyecanını kaybetti.	http://tr.wikipedia.org/wiki/Akira_Kurosava:S053
Örneğin; bir akort çatalının, üflemeli çalgılarda veya mızıkada dilin, veya bir hoparlörde koninin hareketi birçok aletin doğru kullanılması için gerekli olan arzu edilir titreşimdir.	http://tr.wikipedia.org/wiki/Titre%C5%9Fim:S005
Anaerkillik: Çocuğun annesi Yahudi değil fakat babası Yahudiyse çocuk yine de Yahudi sayılmalı.	http://tr.wikipedia.org/wiki/Kim_Yahudidir%3F:S014
İslimye kasabasında cadıcılık ile tanınmış Nikola adındaki adam getirildi ve kendisiyle 800 kuruşa pazarlık edildi.	http://tr.wikipedia.org/wiki/Vampir:S084
Substrat konsantrasyonunun yeterince yükseltilmesiyle bu tip bir inhibisyonun üstesinden gelinebilir.	http://tr.wikipedia.org/wiki/Enzim_inhibit%C3%B6r%C3%BC:S031
Bu kişiler genelde İtalyanca ve bazıları da İspanyolca konuşup yazmaktaydı.	http://tr.wikipedia.org/wiki/Tunus'taki_Yahudilerin_tarihi:S056
Yazları sıcak kurak ve kısa süreli, ilkbahar ve sonbahar ayları yağmurlu geçer.	http://tr.wikipedia.org/wiki/Sivas:S080
Robert Walter Johnson sporcunun antrenörlüğünü yaptı.	http://tr.wikipedia.org/wiki/Arthur_Ashe:S022
Türk Milli Takımı karşılaşmayı İlhan Mansız'ın attığı altın golle 1-0 kazandı.	http://tr.wikipedia.org/wiki/T%C3%BCrkiye_Mill%C3%AE_Futbol_Tak%C4%B1m%C4%B1:S058
Bu üç denklem dizgesi bağımsız değildir, çünkü üçüncü denklem ilk iki denklemin birbirine toplkamından elde edilmiştir.	http://tr.wikipedia.org/wiki/Do%C4%9Frusal_denklem_dizgesi:S053
Çünkü sevenin, güzel bir inciyi sevmesi, kendisinin öz temizliğindendir.	http://tr.wikipedia.org/wiki/Mekt%C3%BBb%C3%A2t_(Mevl%C3%A2n%C3%A2):S064
Küçükçekmece Gölü kenarında bulunan Yarımburgaz Mağarasında yapılan kazılarda insan kültürüne ait ilk izlere rastlandı.	http://tr.wikipedia.org/wiki/%C4%B0stanbul:S073
2 Nisan 2011 tarihinde Konyaspor ile oynanan Süper Lig karşılaşmasında Burak Yılmaz'ın ona verdiği gol pası (asist) ile golü atıp Süper Lig'deki gol sayısını 100'e çıkartarak 100'ler kulübü'ne girmeyi başarma onuruna sahip oldu.	http://tr.wikipedia.org/wiki/Umut_Bulut:S069
Evlerde ahıra açılan hepek bulunurdu.	http://tr.wikipedia.org/wiki/Umutb%C3%BCk%C3%BC,_Ya%C4%9Fl%C4%B1dere:S058
(Sırası gelmişken belirtmek gerekir; yeni gerçekçilik etkilenimlerine dair ilk örneklerden birisi Siodmak ve Wilder'ın beraber yazdığı ve Siodmak ile Ulmer'in yönettiği Menschen am Sonntag adlı filmdir).	http://tr.wikipedia.org/wiki/Kara_film:S049
Kurtuluş Savaşı'nda cepheye asker, silah ve erzak taşımada, cephelerden de geriye gazilerin taşınmasında, yani savaşın lojistiğinde sağladığı başarılarla, demiryolları Kurtuluş Savaşı'nın kazanılmasında önemli rol almıştır.	http://tr.wikipedia.org/wiki/T%C3%BCrkiye_Cumhuriyeti_Devlet_Demiryollar%C4%B1:S029
Ama diğer adamlar, Asya'da çok ün salmış olan Babilli Semiramis'in de bu yeri kurduğunu, ama bunun Hera Arargatis için olmadığını, kensi annesi Derketo için olduğuna yemin ederler.''	http://tr.wikipedia.org/wiki/Deniz_k%C4%B1z%C4%B1:S031
Tüm akademik kariyeri boyunca ancak yüze yakın doktora öğrencisi olan Gibbs'in öğrencileri ile olan ilişkisi de mesafelidir.	http://tr.wikipedia.org/wiki/J._Willard_Gibbs:S082
Gallente ve Caldari ırklarının anayurtları aynı yıldız sisteminde yer almaktadır.	http://tr.wikipedia.org/wiki/EVE_Online:S029
Bu provanın görüntüleri internete sızdı.	http://tr.wikipedia.org/wiki/Dangerous_World_Tour:S026
Kraliçe Hatshepsut döneminde (MÖ 1479-58) Filistinliler, Mısır hakimiyetine karşı başkaldırmaya başladılar.	http://tr.wikipedia.org/wiki/Filistin:S075
Üçüncü saldırıda, bir tanksavar, özel bir aracı vurarak dört sivilin ölmesine sebep oldu.	http://tr.wikipedia.org/wiki/A%C4%9Fustos_2011_Gazze_%C5%9Eeridi_hava_sald%C4%B1r%C4%B1lar%C4%B1:S007
Çarşafına veya çarşaflı adının olması bu köye yerleşenlerin Türk izlerinin olduğunu göstermektedir.	http://tr.wikipedia.org/wiki/Akarsu,_Ma%C3%A7ka:S014
Sezon sonu sözleşmesi bitecek olan Diego, Nisan 2013'te ise kulübüyle 4 yıllık yeni sözleşme imzaladı.	http://tr.wikipedia.org/wiki/Diego_%C3%82ngelo_de_Oliveira:S086
TBMM Hükümeti, 9 Kasım 1920'de Batı Cephesi'nin iki kısma ayrılmasına karar vermiştir.	http://tr.wikipedia.org/wiki/T%C3%BCrk_Kurtulu%C5%9F_Sava%C5%9F%C4%B1_Bat%C4%B1_Cephesi:S021
Orada karşılaştığı Haccac'ın kâtibi Miklas'ı ``Danaveryan'' adı verilen tarikâtın başına geçirdi.	http://tr.wikipedia.org/wiki/Mani_dini:S056
Yeni gelenlerin babalarının adı o kişilerin İspanyol mu yoksa Portekizli mi olduğuyla ilgili bilgi içeriyordu.	http://tr.wikipedia.org/wiki/Tunus'taki_Yahudilerin_tarihi:S057
Sağlıklı Yaşam ve Diyabet Kampanyası	http://tr.wikipedia.org/wiki/Uluslararas%C4%B1_Eczac%C4%B1l%C4%B1k_%C3%96%C4%9Frencileri_Federasyonu:S093
29 Haziran 1981'de çıkarılan kanunla bir anayasa yapmak için ``Kurucu Meclis'' oluşturuldu.	http://tr.wikipedia.org/wiki/T%C3%BCrkiye'de_anayasal_s%C3%BCre%C3%A7:S035
Açıkcası ilk Passat, Audi 80/Fox temeline dayanıyordu ve 2007 yılına kadar bu geçmişi paylaştılar.	http://tr.wikipedia.org/wiki/Volkswagen_Passat:S009
Dağ Bataryası'nı baskına uğratarak üç topu ele geçirdiler.	http://tr.wikipedia.org/wiki/Ar%C4%B1burnu_Cephesi:S124
Saldırılardan çok kısa bir süre sonra İsrail birlikleri sınırı geçerek takibe başladı ve Güney Lübnan'daki yerleşim merkezlerine hava saldırısı yaptı.	http://tr.wikipedia.org/wiki/2006_L%C3%BCbnan_Sava%C5%9F%C4%B1:S024
O halde Yeni Camii duvarındaki 891 tarihli diğer kitabe nedir?	http://tr.wikipedia.org/wiki/Devrek:S024
Eğer kulenin yüksekliği büyükse, büyük sayılar için, bunu yerine çeşitli ifadeler uygulanabilir.	http://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_say%C4%B1lar:S085
Muslera böylelikle ilk sezonunda da Şampiyonluk yaşamıştır.	http://tr.wikipedia.org/wiki/Fernando_Muslera:S058
Her iki şahlar, birbirlerini tehdît edecekleri ve şahın da tehdît edilmiş bir kareye gitmesinin yasak olmasından dolayı hiçbir zaman yanyana duramazlar.	http://tr.wikipedia.org/wiki/Satran%C3%A7:S090
Üste doğru yükseltilen beden duvarları, her taraf kapalı olarak kurulmuştur.	http://tr.wikipedia.org/wiki/Kayseri_Kalesi:S109
Batı Etkisi Altında Gelişen Tiyatro	http://tr.wikipedia.org/wiki/T%C3%BCrk_tiyatrosu:S061
Çoğu transseksüel, er ya da geç çevresini transseksüelliğiyle ilgili bilgilendirmeye, cinsiyet rolünü de kalıcı (resmi) olarak değiştirmeye mecbur kalacaktır.	http://tr.wikipedia.org/wiki/Transseks%C3%BCellik:S066
Bu şiirler Aşık yöre halkının dertlerini padişaha anlatmaya çalışmıştır.	http://tr.wikipedia.org/wiki/Kire%C3%A7li,_%C5%9Eav%C5%9Fat:S095
Ferhunde hiçbir şeyden tatmin olamamaya başlamış, harcamalar iyice artmış, borçlar birikmiştir.	http://tr.wikipedia.org/wiki/Yaprak_D%C3%B6k%C3%BCm%C3%BC_(dizi,_2006):S070
Hâlife Mehdî'nin sevk ettiği kuvvetler ``Kiş'' kalesini kuşattı.	http://tr.wikipedia.org/wiki/Abbasiler_devrinde_Aleviler:S055
Birlik mensupları yaptıkları yayında halktan destek isteyerek halkı devlet başkanlığı sarayının önünde gösteri yapmaya davet eder.	http://tr.wikipedia.org/wiki/Angola-K%C3%BCba_ili%C5%9Fkileri:S085
OK Computer, şöhret ve olumlu eleştiriler (1996--1998)	http://tr.wikipedia.org/wiki/Radiohead:S064
Kocası Tursun, Hamsiye'nin altınlarını, bileziklerini çalarak onu bir Nataşa ile aldatıp İstanbul'a kaçmıştır.	http://tr.wikipedia.org/wiki/%C4%B0nce_%C4%B0nce_Yasemince:S062
Enerjisini İd'den alır ve aldığı bu enerjiye göre şekillenir.	http://tr.wikipedia.org/wiki/Psikanaliz:S097
Genellikle reaktif olmayan element, sentezlenen ilk soy gaz bileşiği olan ksenon heksafloroplatinatın oluşumu gibi birkaç kimyasal reaksiyona maruz kalabilir.	http://tr.wikipedia.org/wiki/Ksenon:S004
Bu yaşanan karışıklık, keşiş Petrus Igneus'un elde ettiği yenilikçi hareketin zaferiyle son bulmuştur.	http://tr.wikipedia.org/wiki/Floransa:S072
İşgalin olduğu aylarda dahi hala direnişçi gruplar bulunuyordu.	http://tr.wikipedia.org/wiki/Uluslararas%C4%B1_Tugaylar:S076
İlçemiz arazisinin büyük bir kısmının eğimi % 45 den fazladır.	http://tr.wikipedia.org/wiki/Sivrice,_El%C3%A2z%C4%B1%C4%9F:S047
Tutuklu vekiller ve tahliye edilmemeleri	http://tr.wikipedia.org/wiki/TBMM_yemin_krizi:S059
Roma İmparatorluğu'nun yıkılmasından güçlü ulusal monarşilerin ortaya çıkmasına kadar olan sürede, Avrupa'da hâkim olan örgütleniş biçimi feodal örgütleniştir.	http://tr.wikipedia.org/wiki/Feodalizm:S007
Ayranlı köfte ise ince öğütülmüş bulgur çeşidinden hazırlanan iç harcın fasulye yaprağına veya uygun bir yaprak çeşidine sarılarak ayran içinde kaynatılmasıyla hazırlanan bir yemektir.	http://tr.wikipedia.org/wiki/Korucak,_%C3%87elikhan:S076
Üç değişkenli bir dizge için her doğrusal denklem üç boyutlu bir uzayda bir düzlem olurlar ve çözüm kümesi bu düzlemlerin kesişmesidir.	http://tr.wikipedia.org/wiki/Do%C4%9Frusal_denklem_dizgesi:S027
Morrison, gruptaki tek şarkı yazarı olduğundan grubun öne çıkan ismi oldu.	http://tr.wikipedia.org/wiki/Van_Morrison:S068
Kuyu kazmak birçok problem doğurdu.	http://tr.wikipedia.org/wiki/Technion:S065
Zlatan Ibrahimović (Hırvatça telaffuz: (ˈzlatan ibraˈxiːmɔʋitɕ); 3 Ekim 1981), Bosna-Hersek asıllı İsveçli futbolcu ve İsveç Millî Futbol Takımı kaptanıdır.	http://tr.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87:S002
Antik Çağ'da Tarsus önemli bir tarım merkeziydi ve bu özelliği antik Tarsus sikkelerinde betimlenmiştir.	http://tr.wikipedia.org/wiki/Tarsus:S032
Ulusal Savaşı başlatmak için 19 Mayıs 1919'da Samsun'a çıkan Atatürk, 25 Mayıs gününe dek Samsun'da kalmış ve o gün, Havza'ya gitmek için erkenden yola çıktığında, kırık dökük arabasıyla, Gürgendağ Köyünden de geçmiştir.	http://tr.wikipedia.org/wiki/G%C3%BCrgenda%C4%9F,_%C4%B0lkad%C4%B1m:S039
Yani X-ışını kırınımı bir elektromanyetik dalganın(X-ışını) düzenli yerleştirilmiş saçıltıcılardan(kristal içindeki atomların tekrarlanan düzenli dizilişi) sekmesinin bir sonucudur.	http://tr.wikipedia.org/wiki/X-ray_kristalografisi:S045
Aynı tugaya ait diğer bir cip yol kenarındaki bir bombanın üzerinden geçti.	http://tr.wikipedia.org/wiki/A%C4%9Fustos_2011_Gazze_%C5%9Eeridi_hava_sald%C4%B1r%C4%B1lar%C4%B1:S054
Bu ödülü bir önceki yıl Jimi Hendrix, bir sonraki yıl Pink Floyd kazanmıştır.	http://tr.wikipedia.org/wiki/Mo%C4%9Follar_(m%C3%BCzik_grubu):S044
Cengiz Han'ın oğlu Çağatay da bu kanunların uygulanmasından sorumluydu.	http://tr.wikipedia.org/wiki/Cengiz_Han:S068
Yılın ilk zamanları, Kuzey İttifakı komutanları büyük umutlar besledikleri ön hattaki ciddi sonuçları görmeye başladılar.	http://tr.wikipedia.org/wiki/Afganistan_Sava%C5%9F%C4%B1:S073
Gazi Üniversitesi, Ankara'da bulunan bir devlet üniversitesidir.	http://tr.wikipedia.org/wiki/Gazi_%C3%9Cniversitesi:S002
Glam ile Led Zeppelin'in bazı şarkıları bu konuyu işlemiştir.	http://tr.wikipedia.org/wiki/Heavy_metal:S046
Horowitz, 1 Şubat 1968'de Carnegie Salon'unda kaydedilen ilk televizyon gösterisini sahnelemiştir, daha sonra gösterisi 22 Eylül'de CBS kanalında ülkenin tamamında gösterilecek şekilde televizyonda yayınlanmıştır.	http://tr.wikipedia.org/wiki/Vladimir_Horowitz:S038
Boğaz'da kimi zaman da ana akıntının yolu üstünde bulunan koy ve burunların kıvrımlarına giren suyun, kıyıdaki kıvrımları izleyerek ters yönde akmasıyla da anaforlar oluşur.	http://tr.wikipedia.org/wiki/%C4%B0stanbul_Bo%C4%9Faz%C4%B1:S082
Cep telefonu seçildiğinde, telefon arayüzü büyütülmüş biçimde ekranın sağ alt döşesinde belirir.	http://tr.wikipedia.org/wiki/Grand_Theft_Auto_IV:S048
Buzulun altında bulunan arazi yüzeyinin görece kolay aşınabilmesi.	http://tr.wikipedia.org/wiki/Buzul:S099
Önemini Roma ve Bizans dönemleri boyunca korumuş olan şehir, Hıristiyanlığın ilk yıllarında dini bir merkez hüviyeti de kazanmıştır.	http://tr.wikipedia.org/wiki/Konya:S023
Bu isimler siyasi ortamdan dolayı Osmanlı'da fazla barınamamış ve yaşamlarının çoğunu Avrupa'da, ya da Mısır'da sürgün hayatı şeklinde yaşamıştır.	http://tr.wikipedia.org/wiki/J%C3%B6n_T%C3%BCrkler:S032
İnkalar'ın bu mükemmel taş işçiliğini nasıl yaptıklarına dair çok çeşitli tezler ileri sürülmüştür.	http://tr.wikipedia.org/wiki/%C4%B0nka_mimarisi:S048
Berenbaum, ``Yahudi sorunu için son çözümün, failleri tarafından en büyük başarı'' olarak görüldüğünü yazdı .	http://tr.wikipedia.org/wiki/Holokost:S039
6)Muslera 2011-2012 sezonun son maçında Fenerbahçe ile deplasmanda oynanan maçta ilk 11 başlamış ve maçın sonunda Gazeteciler tarafından yapılan oylamada maçın en iyi oyuncusu seçilmiştir.	http://tr.wikipedia.org/wiki/Fernando_Muslera:S057
Bu araştırma ABD'de düzenli olarak kamuoyu araştırmaları yapan Rasmussen Araştırma Şirketi'nin yaptığı bir araştırmaya dayanıyor.	http://tr.wikipedia.org/wiki/ABD-%C4%B0ran_ili%C5%9Fkileri:S072
Bundan başka maymun, suaygırı, antilop, kuzeye doğru fil, zürafa ve gergedan da sık rastlanan hayvanlardandır.	http://tr.wikipedia.org/wiki/Nijerya:S090
20. yüzyıldaki Türkiye'nin problemli tarihi ve 1923 sonrası, İmparatorluktan, modern batılı ulus-devletine dönüşme dönemi, geriye kalan azınlıkların nüfusları üzerinde negatif bir etkiye neden oldu.	http://tr.wikipedia.org/wiki/T%C3%BCrkiye'de_Yahudilik:S079
Bundan sonra artık yeni sistem dünya çapında kayıtlı bir arazi veritabanı kullanıyor ve GPS teknolojisinden de konum belirlemede yararlanıyordu.	http://tr.wikipedia.org/wiki/EGPWS:S021
MÖ 4. yüzyılın ikinci yarısında büyük nüfus artışı yüzünden bugünkü Kadifekale (Pagos) eteklerine taşındı.	http://tr.wikipedia.org/wiki/%C4%B0zmir:S045
Daha yeni modellerin 323 ve Protege olmasıyla, Kuzey Amerika'da 1200'ün yerini GLC aldı.	http://tr.wikipedia.org/wiki/Mazda_Ailesi:S018
Buda, Sokrat ya da Îsâ gibi diğer tanınmış kişileride de olduğu gibi insanlığın Konfüçyüs'ün fikirleri günümüze kadar değişmeden gelememiştir.	http://tr.wikipedia.org/wiki/Konf%C3%BC%C3%A7y%C3%BCs%C3%A7%C3%BCl%C3%BCk:S018
Ayrıca, Yıldız'daki bazı yüksek memurlardan da fikirlerini yazılı olarak bildirmelerini istemiştir.	http://tr.wikipedia.org/wiki/Kanun-%C4%B1_Esas%C3%AE:S086
Grup Mart ayında Japonya'da çıkış yapacağını, üyelerin de 2010'da başarılarını yansıttıklarını ve gelecek planları hakkındaki birçok soruya cevap verdi.	http://tr.wikipedia.org/wiki/SHINee:S082
Ekim 1975'te 1.4 litre Hyundai Pony ile daha iyi rekabet edebilmek için 72 PS (53 kW) 1,272 cc motoru eklenmiştir.	http://tr.wikipedia.org/wiki/Mazda_Ailesi:S080
Bana sürekli olarak, ``Antrenmanlardaki performansını çok beğeniyorum, seni oynatacağım'' diyordu ama oynatmıyordu.	http://tr.wikipedia.org/wiki/Semih_Kaya:S055
Formula 1'den çekilen Honda'nın adının, 5 Mart 2009'da Brawn GP olarak değiştirildiği açıklandı.	http://tr.wikipedia.org/wiki/Jenson_Button:S096
Çok kaliteli bir kayıt olmamasına karşın bu albüm İngiltere'de hit olmayı başardı ve grubun adının tanınır olmasının yanı sıra Motörhead gibi bir grupla çalışma fırsatını da verdi.	http://tr.wikipedia.org/wiki/Twisted_Sister:S045
Ortaçağ atlı mızrak dövüşünün kökeni, Yüksek Ortaçağ dönemindeki ağır süvariler üzerindeki askeri taktiklere dayanır.	http://tr.wikipedia.org/wiki/Plaka_z%C4%B1rh:S060
Ancak günümüzde bu koşul tam olarak uygulanmamaktadır.	http://tr.wikipedia.org/wiki/Fatmakuyu,_Tufanbeyli:S049
Ayrıca çocuklar arasında oyunlarda kullanılan bazı kafiyeli sayı tekerlemeleri (örneğin ``Yan Tan Tethera'') bu dilin kalıntılarındandır.	http://tr.wikipedia.org/wiki/Kuzey-Bat%C4%B1_%C4%B0ngiltere:S045
Toprakları paylaşmak için generalleri arasında savaşlar çıktı.	http://tr.wikipedia.org/wiki/Anadolu_tarihi:S113
Her yıl Pers Sarayı'na ödemek zorunda kaldıkları haracın üstüne bir de Pers Sarayı'nın Önasya'nın Grek kent devletleri yönetimine atadığı tiranlar halk arasında yaygın bir hoşnutsuzluğa yol açıyordu.	http://tr.wikipedia.org/wiki/Lade_Deniz_Muharebesi:S006
Julius Wellhausen'in bu hipoteze katkısı JEDP kronolojik sırasını sunmak oldu.	http://tr.wikipedia.org/wiki/Belgesel_hipotez:S009
Vali, ailesi ve yakınları Meksika Engizisyonuna çıkması için çağırıldı.	http://tr.wikipedia.org/wiki/Kripto_Yahudilik:S078
1175 -- İskilip, Anadolu Selçukluları'nın yönetim alanına girdi.	http://tr.wikipedia.org/wiki/%C4%B0skilip:S038
Bugün eski evler yıkılarak, bir ya da iki katlı modern betonarme evler inşa edilmekte ve köy eski görünümünden hızla uzaklaşmaktadır.	http://tr.wikipedia.org/wiki/Korucak,_%C3%87elikhan:S049
Isin asil ilginc yani Alevi birisinin evinde Sünni köylülerin kazi yapabilmeleri.	http://tr.wikipedia.org/wiki/Kalayc%C4%B1k,_Elbistan:S011
Bu kadroyla dördüncü albüm Rust in Peace, 1990 yılında piyasaya sürüldü.	http://tr.wikipedia.org/wiki/Megadeth:S069
ERD, aşırı alçalma hızı İngilizce Excessive Rate of Descent kelimelerinin baş harflerinden alınmıştır.	http://tr.wikipedia.org/wiki/EGPWS:S059
Birlikte tüm gece dolaşırlar fakat Jenny ertesi gün ağzı bozuk erkek arkadaşına geri döner.	http://tr.wikipedia.org/wiki/Forrest_Gump:S033
Rambam, bu konuların sıradan bir okuyucu ve hatta deneyimli bir okuyucu için karmaşık olduğunu dile getirmiştir.	http://tr.wikipedia.org/wiki/%C3%9C%C3%A7%C3%BCnc%C3%BC_Tap%C4%B1nak:S010
Şunat ayında federaller Zapata'nın kayın validesini, kız kardeşini ve iki baldızını kaçırdılar.	http://tr.wikipedia.org/wiki/Meksika_Devrimi:S054
Papa'nın Haçlı seferi çağrısı ve Avrupalı hükümdarlar	http://tr.wikipedia.org/wiki/Yedinci_Ha%C3%A7l%C4%B1_Seferi:S039
Eski toplarda ateşlenen mermi namludan fırlarken, basıncın etkisiyle top da geriye doğru kayıyordu.	http://tr.wikipedia.org/wiki/Ate%C5%9Fli_silahlar:S095
1920'lerde ilçe City West Berlin olarak popülerliğinin en yüksek noktasına ulaştı.	http://tr.wikipedia.org/wiki/Charlottenburg-Wilmersdorf:S023
Cebelitarık'a geçen Arizona varacağı yere 30 Haziran günü ulaştı.	http://tr.wikipedia.org/wiki/USS_Arizona_(BB-39):S037
MÖ 800 yılından sonra ortaya çıkan Etrüskler İtalya yarımadasında Antik Roma kültüründen önce ortaya çıkmış en önemli kültürdür.	http://tr.wikipedia.org/wiki/%C4%B0talya:S031
Eee'nin XP versiyonu 2008'de Avrupa için doğrulandı.	http://tr.wikipedia.org/wiki/ASUS_Eee_PC:S033
Yugoslav Komitesi'nin önemli bir başarısı da savaşa girmek için İtilaf Devletleri'nden Slovenya ve Dalmaçya'nın bir bölümünü topraklarına katma sözü almış olan İtalya ile belirli bir uzlaşma sağlaması oldu.	http://tr.wikipedia.org/wiki/Yugoslavya_Krall%C4%B1%C4%9F%C4%B1:S014
İsmail (Serkan Keskin) -- Mecnun'un çocukluk arkadaşı.	http://tr.wikipedia.org/wiki/Leyla_ile_Mecnun_karakterleri_listesi:S046
Osmanlılar doneminde Şah ismailin Alevi Turk devletiyle Sunni turk devleti olan Osmanlılar arasındaki İpekyolunu kontrol ve iktidar mücadelesi ve savaslarda; Erzincan'daki Turkmendağında diğer Turkmen aşiretleriyle beraber şah tarafında yeralma kararına katılmıs ve Yavuz Sultan Selime karsı savasmıslardır.	http://tr.wikipedia.org/wiki/Be%C5%9Fikd%C3%BCz%C3%BC:S030
(Erdal Beşikçioğlu) -- 12. ve 13. bölümde yer alan başkomiser.	http://tr.wikipedia.org/wiki/Leyla_ile_Mecnun_karakterleri_listesi:S155
Alaska'da konuşanı en fazla yerli dil olan Yupikçeyi konuşabilen Yupik sayısı 14.000 den biraz fazladır.	http://tr.wikipedia.org/wiki/Yupikler:S030
Burda da, Salem'in yaşamı Hindistan'ın tarihini etkilemekte ve 1971 Doğu Pakistan-Batı Pakistan savaşını biçimlendirmektedir.	http://tr.wikipedia.org/wiki/Geceyar%C4%B1s%C4%B1_%C3%87ocuklar%C4%B1:S021
Sementasyon ya da dövme kaynağı ile güçlü kesici kenarlı alet ve silahlar üretilmiştir.	http://tr.wikipedia.org/wiki/Demir_%C3%87a%C4%9F%C4%B1:S106
